gene_id	Ro	Le	Fl
Aco020140	0.352094	0.0	0.980973
Aco020141	5.91425	4.79678	3.5756900000000003
Aco020142	0.0	0.70306	0.435726
Aco020143	0.0	0.514985	0.731113
Aco020148	0.0	0.0	0.0
Aco020149	51.1377	55.7229	58.1846
Aco020151	0.0	0.057818600000000005	0.0
Aco020153	0.829367	0.0	0.0
Aco020155	0.961866	4.8026	4.64043
Aco020156	0.541245	3.32157	2.96866
Aco020157	9.78477	5.8893	5.62495
Aco020158	3.3094300000000003	2.09083	2.9893
Aco020160	0.0	0.0	0.0
Aco020161	11.8997	29.9898	24.2773
Aco020162	12.324000000000002	16.7024	19.1905
Aco020163	33.0171	43.6864	40.0739
Aco020164	0.0832288	0.0	0.0
Aco020167	5.04295	8.55671	9.77537
Aco020168	0.0	0.0	0.0
Aco020172	0.0	0.0	0.0
Aco020173	0.09885060000000001	0.0	0.0
Aco020175	1.47314	0.271244	0.890193
Aco020176	0.183608	0.0	0.0
Aco020178	28.1136	52.8826	56.4867
Aco020179	3.38085	8.6541	9.30875
Aco020180	0.0	4.63192	5.57212
Aco020181	0.0	1.08121	1.10853
Aco020182	23.8981	25.8145	25.1889
Aco020183	27.639	16.6127	17.5143
Aco020184	1.3356700000000001	0.0	0.11499100000000001
Aco020185	5.820930000000001	41.4565	37.3211
Aco020187	0.0	0.0	0.0
Aco020189	0.0	0.0	0.0
Aco020190	0.0	0.0	0.0
Aco020193	0.09669939999999999	0.851291	0.0866771
Aco020194	0.0	21.8516	7.540089999999999
Aco020195	0.0	0.0	0.0
Aco020196	0.0	0.0	0.0
Aco020197	0.0	0.0	0.0
Aco020198	0.0	0.0	0.0
Aco020199	0.0	0.0	0.0
Aco020200	0.44544300000000003	0.32648699999999997	0.49119799999999997
Aco020201	0.5512130000000001	4.7004	1.00273
Aco020202	0.0	0.0	0.0
Aco020203	0.0	0.0	0.0
Aco020204	0.0	0.0	0.0
Aco020205	0.0	0.0	0.0
Aco020206	0.0	0.0	0.0
Aco020207	0.0	0.0	0.0
Aco020208	0.0	0.0	0.0
Aco020209	0.0	0.0	0.0
Aco020210	0.0	0.0	0.0
Aco020211	0.0	0.0	0.0
Aco020212	0.0	0.0	0.0
Aco020213	0.113517	0.267329	0.42732299999999995
Aco020214	4.46419	0.0	0.0
Aco020215	0.883603	1.31285	1.73853
Aco020216	0.0	0.0	0.0
Aco020217	0.0	0.0	0.0
Aco020218	0.0	0.0	0.0
Aco020219	0.0	0.0	0.0
Aco020220	0.0	0.0	0.0
Aco020221	0.0	0.0	0.0
Aco020222	0.0	0.0	0.0
Aco020223	0.0	0.0	0.0
Aco020224	0.0	0.562267	0.12495
Aco020225	33.8627	372.02099999999996	228.243
Aco020226	9.322389999999999	120.48700000000001	90.0747
Aco020227	0.0	0.0	0.0
Aco020228	0.0	0.0	0.0
Aco020229	0.0	0.0	0.0
Aco020230	0.0	0.0	0.0
Aco020231	0.0	0.0	0.0
Aco020232	0.0	0.0	0.0
Aco020233	0.0	0.0	0.0
Aco020234	0.0	0.0	0.0
Aco020235	0.0	0.0	0.0
Aco020236	0.0	0.0	0.0
Aco020237	0.0	0.0	0.0
Aco020238	0.0	0.0	1.254
Aco020239	0.0	0.0	0.0
Aco020240	0.0	0.0	0.0
Aco020241	0.0	0.0	0.0
Aco020242	0.0	0.0	0.0
Aco020243	0.0	0.0	0.0
Aco020244	0.0	0.0	0.0
Aco020245	0.0	0.0	0.0
Aco020246	0.0	0.0	0.0
Aco020247	0.05404640000000001	0.0635926	0.030227299999999995
Aco020250	12.7456	22.6193	23.3523
Aco020251	7.55531	0.197459	0.334323
Aco020252	27.2597	24.1027	23.0914
Aco020253	0.0	0.0	0.0
Aco020254	0.0	1.08768	0.742581
Aco020255	0.0	0.0	0.0
Aco020257	10.7631	14.081	12.9259
Aco020258	2.93655	0.42931099999999994	0.7484350000000001
Aco020259	11.4292	2.5613799999999998	1.9841099999999998
Aco020260	0.0	0.0	0.0
Aco020261	0.141649	0.0	0.0
Aco020262	2.73829	0.5273100000000001	0.449741
Aco020263	3.57849	0.0	4.3002199999999995
Aco020264	17.2265	2.83893	1.0904200000000002
Aco020265	20.747	33.8261	38.7273
Aco020266	6.576239999999999	22.3075	23.5084
Aco020267	58.6913	77.6128	84.1271
Aco020268	19.7637	26.4907	29.4635
Aco020270	0.556575	1.32922	1.4659200000000001
Aco020271	4.64267	6.556780000000001	9.00079
Aco020272	0.519687	4.1394	1.35594
Aco020273	0.09028539999999999	0.20010799999999998	0.0
Aco020274	10.7596	23.3567	19.7973
Aco020275	0.0	0.0	0.0
Aco020278	17.8803	9.09925	9.42568
Aco020279	0.057602099999999996	0.273385	0.226744
Aco020280	16.1479	29.2685	30.4691
Aco020281	0.0	0.0	0.0
Aco020282	0.0	0.0	0.152703
Aco020284	63.8455	0.0	0.280672
Aco020285	0.0	4.4054400000000005	2.20594
Aco020286	0.0	0.0	0.0
Aco020287	0.473344	0.137626	0.322648
Aco020288	0.0	1.4423700000000002	0.0
Aco020289	3.73264	1.0424799999999999	0.560901
Aco020290	3.003	0.0	2.05749
Aco020292	0.0	0.0	0.0
Aco020295	0.0	0.0	0.0
Aco020296	17.9299	8.74474	11.3426
Aco020297	9.64064	27.6077	12.497
Aco020298	0.296437	0.681789	0.658756
Aco020302	10.7344	12.7724	8.09394
Aco020303	0.175214	0.191554	0.49531800000000004
Aco020304	0.5824560000000001	2.82999	5.0568
Aco020305	24.6307	47.1199	58.4439
Aco020308	0.0	0.0	0.0
Aco020309	1.5954700000000002	0.105651	0.786931
Aco020311	0.431454	0.469339	0.160457
Aco020312	11.2693	69.6034	71.5059
Aco020313	1.1632200000000001	0.07056169999999999	0.469153
Aco020314	6.770969999999999	5.0388	5.13661
Aco020315	0.0	0.0	0.0
Aco020316	2.86828	1.93754	1.4333200000000001
Aco020317	0.27918699999999996	0.45932799999999996	0.41969799999999996
Aco020318	15.3615	14.2983	11.5523
Aco020319	12.0722	6.67265	6.31149
Aco020320	28.0251	2.70865	4.536919999999999
Aco020321	9.210280000000001	3.69196	3.70201
Aco020323	0.982808	4.92095	3.18683
Aco020324	59.2595	64.6774	72.42
Aco020326	0.0	0.0	0.0236323
Aco020327	0.0	0.0	0.0
Aco020328	1.7547599999999999	0.169471	0.379819
Aco020329	5.443169999999999	4.45918	4.37424
Aco020330	0.08490729999999999	0.0	0.312776
Aco020331	28.212	27.4901	25.4479
Aco020332	233.378	2.798	2.49893
Aco020333	12.944	10.1613	9.37379
Aco020334	53.7533	1.53347	1.32374
Aco020335	14.0027	19.6094	19.3449
Aco020336	0.236166	0.340336	0.386879
Aco020337	6.787539999999999	0.902827	2.01499
Aco020338	2.43188	0.698973	0.709149
Aco020339	3.24401	0.901874	0.900465
Aco020340	3.31221	1.5233	1.69687
Aco020341	4.6108	0.16491199999999998	0.24798499999999998
Aco020342	4.31503	10.8767	16.4289
Aco020343	0.0312002	0.0	0.048570999999999996
Aco020344	97.1478	98.0765	96.1175
Aco020345	0.172294	0.517742	0.822023
Aco020346	0.0	0.0	0.0
Aco020347	0.0	0.0	0.0
Aco020348	0.0	0.0	0.0
Aco020349	42.4876	37.0932	30.7804
Aco020350	0.103371	0.24859099999999998	0.679441
Aco020351	8.32253	93.9669	93.3312
Aco020352	1.49831	1.02969	1.0062799999999998
Aco020353	0.0	0.0	0.0
Aco020354	0.250306	0.143553	0.33488
Aco020355	0.368176	0.0	0.935607
Aco020356	0.291062	0.665108	0.306614
Aco020359	2.15777	2.93685	4.07236
Aco020360	0.0392086	0.40866399999999997	0.159627
Aco020361	0.433338	0.7925939999999999	1.96058
Aco020362	0.0	0.0	0.0
Aco020363	2.93397	0.805153	0.45125699999999996
Aco020364	47.0588	15.6104	13.023
Aco020365	6.15914	9.56902	12.5618
Aco020366	3.63343	4.79724	4.04927
Aco020367	0.0	0.0	0.0
Aco020370	0.131027	0.12155899999999999	0.254025
Aco020371	4.7966	4.594069999999999	4.24938
Aco020372	16.4541	25.7746	30.1065
Aco020377	90.5229	102.149	99.3042
Aco020380	11.0747	19.9025	17.3948
Aco020381	0.558434	0.365158	0.313929
Aco020382	0.65079	0.978447	1.6636099999999998
Aco020383	0.996058	9.74248	9.311819999999999
Aco020384	0.0	0.0	0.0
Aco020385	0.0	0.0	0.0
Aco020386	0.50362	41.0157	32.2358
Aco020387	0.0	0.0	0.0
Aco020388	0.0928319	0.0	0.0
Aco020389	2.4790400000000004	0.5675439999999999	0.7649630000000001
Aco020390	0.194884	0.24382199999999998	0.16589600000000002
Aco020391	0.294875	0.0	0.0
Aco020392	6.784160000000001	5.22494	4.09321
Aco020393	5.080019999999999	12.306	11.498
Aco020394	20.7677	24.0905	20.0255
Aco020395	0.340593	0.0	0.0
Aco020396	19.3064	29.1737	31.011999999999997
Aco020397	14.0642	6.56755	6.675110000000001
Aco020398	0.0	0.282593	0.179585
Aco020399	9.40011	17.6919	12.5372
Aco020400	12.915	12.026	10.5864
Aco020402	0.0	0.0	0.0
Aco020403	1.63227	2.69233	2.29026
Aco020404	109.81299999999999	73.7709	74.0837
Aco020405	61.5312	23.406	26.1533
Aco020406	190.252	131.299	137.709
Aco020407	167.74099999999999	466.582	382.38300000000004
Aco020408	0.0260193	0.0	0.0
Aco020409	49.3494	58.1375	60.6779
Aco020410	16.4101	58.3162	57.4655
Aco020411	0.0	0.0	0.0
Aco020413	20.1026	71.7649	74.72800000000001
Aco020414	0.0	0.0	0.0
Aco020415	0.0896119	6.43175	7.162539999999999
Aco020417	45.9282	43.1158	43.4264
Aco020418	0.0	0.0	0.0
Aco020419	30.3184	22.9659	25.1274
Aco020420	24.7721	59.9194	57.7914
Aco020422	0.9522379999999999	0.446416	0.344062
Aco020424	0.0	0.0	0.149199
Aco020425	27.5856	32.7919	28.8831
Aco020426	163.11700000000002	111.677	94.0913
Aco020427	0.0	0.0	0.0
Aco020428	8.14132	18.4055	20.141
Aco020429	0.0	0.0	0.529149
Aco020431	13.4758	12.7833	14.8609
Aco020433	24.6238	19.2038	20.5646
Aco020434	44.0833	25.6213	27.7041
Aco020435	129.078	35.2254	27.7938
Aco020436	3.83716	8.08961	7.2775300000000005
Aco020437	14.7458	14.062000000000001	13.1126
Aco020438	0.0	0.0	0.0
Aco020439	3.42939	19.2438	23.9485
Aco020442	0.0	0.0	0.0
Aco020444	11.6262	20.1124	16.8374
Aco020445	40.5894	69.3165	65.8525
Aco020446	0.0	0.0	0.0
Aco020447	0.8140970000000001	4.88985	1.2388700000000001
Aco020448	2.01039	0.625257	0.41521099999999994
Aco020449	6.554880000000001	1.50641	2.17155
Aco020450	0.0	0.0	0.0
Aco020452	11.3637	9.265	6.28554
Aco020453	0.49122899999999997	0.0	0.0
Aco020454	1.3807200000000002	1.95835	1.20818
Aco020455	0.60932	0.26555300000000004	0.15298599999999998
Aco020456	8.85881	12.9619	14.5672
Aco020457	12.8849	1.47997	2.2753099999999997
Aco020462	0.0	0.0	0.0
Aco020463	0.0	0.0	0.0
Aco020465	10.0281	15.7581	14.8188
Aco020467	116.73700000000001	158.632	171.99200000000002
Aco020468	119.772	193.4	182.595
Aco020469	21.9774	64.8735	76.8091
Aco020475	6.6581399999999995	3.6732	3.29241
Aco020476	0.0	0.545433	0.285261
Aco020478	0.519818	0.0	0.0
Aco020479	0.30247199999999996	0.0	0.0
Aco020482	10.9131	5.098409999999999	4.02265
Aco020483	0.302473	1.41205	0.24406
Aco020484	2.69503	3.06663	2.1027299999999998
Aco020485	0.0	0.0	0.0
Aco020488	0.0	0.0	0.0
Aco020490	0.0	0.0	0.0
Aco020491	0.230852	0.0	0.172454
Aco020492	0.0	0.0	0.0
Aco020493	5.59996	10.5117	10.5632
Aco020494	0.0	0.217415	0.12029200000000001
Aco020495	0.0	0.0	0.0
Aco020496	6.61919	6.450880000000001	7.37047
Aco020497	0.326438	39.6808	23.3772
Aco020498	2.06122	3.07401	2.34543
Aco020499	10.94	8.09005	8.81052
Aco020500	0.14965699999999998	0.406853	1.15246
Aco020501	2.49258	1.13315	2.87739
Aco020502	34.5212	36.2657	34.0736
Aco020504	1.2022	0.212019	0.0
Aco020505	0.0	0.0	0.0
Aco020506	7.414810000000001	2.91945	3.09956
Aco020507	0.0	0.0	0.0
Aco020508	0.192078	1.33466	0.545289
Aco020509	0.18879100000000001	0.0	0.357194
Aco020510	2.03241	41.299	41.2741
Aco020511	0.0	14.8498	12.4075
Aco020513	0.0411505	7.274560000000001	5.78474
Aco020514	35.6685	32.1658	34.3433
Aco020515	1.52946	4.74057	6.75277
Aco020521	2.26517	0.765839	1.7445400000000002
Aco020522	0.0	0.0	0.0
Aco020525	0.0	0.633105	0.0
Aco020526	9.76182	3.21037	4.30604
Aco020527	1.8639299999999999	1.88662	1.99573
Aco020528	9.99221	24.8646	19.8409
Aco020531	0.567635	0.0	0.0
Aco020532	34.074	22.2342	18.4001
Aco020533	12.6577	14.3078	11.9625
Aco020534	0.0	0.0	0.0
Aco020535	0.0	0.0	0.0
Aco020536	0.0	0.0	0.0
Aco020539	0.0	0.0	2.3578099999999997
Aco020540	12.9878	34.9444	32.6163
Aco020541	0.0	0.0	0.0
Aco020542	3.14126	3.9645099999999998	3.6405800000000004
Aco020543	12.4488	101.02799999999999	106.191
Aco020544	0.0	35.2071	38.5462
Aco020545	0.0	10.41	8.21135
Aco020546	0.0	0.501676	0.606777
Aco020547	0.0	0.0701648	0.0816795
Aco020550	33.8884	75.2511	64.0108
Aco020553	2.10677	2.11421	0.9028959999999999
Aco020554	8.22926	4.30399	4.84083
Aco020555	0.549824	3.86745	1.9164900000000002
Aco020556	3.42254	10.5704	11.6635
Aco020557	0.0	0.0	0.0
Aco020558	0.0	0.0	0.0
Aco020559	6.18119	0.9969790000000001	1.24888
Aco020560	8.8624	4.64428	2.96398
Aco020561	38.004	10.1336	9.62087
Aco020562	61.0883	4.4831199999999995	3.3368
Aco020563	53.9942	34.7105	38.5286
Aco020564	381.626	8.52512	6.703589999999999
Aco020565	85.2443	24.7483	26.6507
Aco020567	33.3625	9.96355	9.01061
Aco020568	18.5103	12.8962	11.9405
Aco020569	15.6377	5.47276	4.58747
Aco020570	43.1718	94.9811	86.6123
Aco020571	24.5493	17.482	16.8248
Aco020572	26.8641	0.634523	0.961874
Aco020573	4.28156	0.0	0.0
Aco020574	8.73616	0.0	0.0782816
Aco020575	13.1621	0.029955900000000004	0.0313694
Aco020576	15.2929	0.34789699999999996	0.488011
Aco020577	2.34844	0.41133400000000003	0.517692
Aco020578	5.72676	0.262495	0.205225
Aco020579	0.657641	2.8923900000000002	2.7760000000000002
Aco020580	0.8561700000000001	0.33519699999999997	0.21005700000000002
Aco020582	0.519461	0.234585	0.08553150000000001
Aco020583	0.050225599999999995	0.0	0.0
Aco020584	7.84943	3.6758900000000003	4.26072
Aco020585	0.164143	0.0653199	0.100037
Aco020586	0.0	0.0	0.0
Aco020587	0.0	0.0	0.0
Aco020588	12.3281	22.0259	22.1169
Aco020593	30.4761	45.6147	46.8078
Aco020595	0.0	0.0	0.0
Aco020596	0.119073	15.6086	15.9612
Aco020597	18.0194	10.909	10.152999999999999
Aco020598	0.0	0.0	0.0
Aco020601	17.2133	99.0269	99.4204
Aco020602	0.0	10.8731	9.69382
Aco020603	0.0	0.0	0.0
Aco020604	0.0	0.0	0.0
Aco020605	0.0	0.505054	1.5116
Aco020607	0.070121	0.0	0.524913
Aco020608	12.9076	6.442769999999999	5.04127
Aco020610	0.0	0.0	0.0
Aco020611	24.8931	44.5674	50.4822
Aco020612	3.62039	4.70857	2.39166
Aco020613	49.2197	2.71391	2.27387
Aco020614	27.7392	18.2968	18.0286
Aco020615	0.0	0.0	0.0
Aco020616	1.62963	0.0811609	0.395681
Aco020617	7.1406	13.3436	14.8624
Aco020618	4.12679	3.5699699999999996	4.00652
Aco020619	3.52589	50.8222	52.4181
Aco020620	0.10468499999999999	9.04683	7.786760000000001
Aco020621	9.749880000000001	123.89	129.445
Aco020622	37.3382	30.039	29.5357
Aco020623	0.353033	0.0	0.21960900000000003
Aco020624	20.7439	0.0	9.28105
Aco020625	23.121	39.646	13.3008
Aco020626	2.4718	0.0	1.2608
Aco020627	2.2372400000000003	16.1421	17.7077
Aco020628	9.0239	2.55986	2.24586
Aco020629	14.8344	123.15100000000001	107.40799999999999
Aco020630	6.45881	2.52084	2.16491
Aco020631	0.038912800000000004	72.5299	72.9114
Aco020632	2.7509099999999997	0.8514950000000001	0.756728
Aco020633	4.45935	5.37865	4.66834
Aco020634	6.26727	1.41426	1.92587
Aco020635	4.05361	14.9982	13.8859
Aco020636	1.65205	2.9029	5.37371
Aco020637	5.16673	17.2008	16.2483
Aco020638	2.77025	0.06746039999999999	0.243323
Aco020639	0.0	0.0	0.0
Aco020640	0.0	0.0	0.0
Aco020641	0.12551099999999998	0.9180219999999999	1.01263
Aco020642	0.0	0.0	0.0
Aco020643	136.50799999999998	8.4985	5.86229
Aco020644	3.10902	0.9022030000000001	1.28435
Aco020645	12.554	14.6406	14.9384
Aco020646	0.84457	0.0	0.259912
Aco020647	0.0	0.0	0.0
Aco020648	1.86552	0.0	0.0
Aco020649	0.0	9.12598	6.2898
Aco020650	0.0	0.0	0.0
Aco020651	0.0	0.0	0.0
Aco020652	4.97604	2.93254	2.5162299999999997
Aco020653	176.553	167.71599999999998	171.895
Aco020654	5.18235	3.48484	3.44864
Aco020655	0.0	0.0	0.0
Aco020656	1.2841200000000002	6.51581	5.89256
Aco020658	15.745999999999999	8.39281	7.9618899999999995
Aco020661	10.927999999999999	7.3202300000000005	7.50535
Aco020664	0.0	0.0	0.0
Aco020666	0.0	0.130985	0.0
Aco020667	42.2398	45.6474	48.2091
Aco020668	0.0	0.0	0.0
Aco020669	0.0	0.0	0.0
Aco020670	0.0663914	0.0	0.0
Aco020671	0.0	0.0	0.0
Aco020672	0.0	0.0	0.0
Aco020673	0.0	0.0	0.0
Aco020674	9.54855	18.0962	16.866
Aco020675	3.64755	4.77306	5.79207
Aco020677	13.5182	8.34043	8.013010000000001
Aco020678	0.036043	0.502965	0.137004
Aco020679	61.7103	23.4345	24.9076
Aco020680	110.139	77.8375	79.6317
Aco020681	28.7573	48.5948	39.6616
Aco020684	6.343999999999999	0.0	0.0
Aco020685	10.4096	1.58303	0.7668229999999999
Aco020692	0.0	0.0	0.0
Aco020693	13.0611	12.1357	14.2498
Aco020694	0.0	0.320315	0.0
Aco020696	0.0	0.0	0.131454
Aco020697	0.0	0.0	0.0
Aco020698	0.0	0.0	0.0
Aco020699	0.0	0.0	0.0
Aco020700	0.0	0.0	0.0
Aco020701	0.0	0.0	0.0
Aco020702	0.0	0.0	0.0
Aco020703	0.0	0.0	0.0
Aco020704	0.0	0.0	0.0
Aco020705	0.0	0.0	0.0
Aco020706	0.0	0.0	0.0
Aco020707	0.0	0.0	0.0
Aco020708	0.0	0.0	0.0
Aco020714	0.0	468.98900000000003	498.407
Aco020715	13.4352	12.0936	14.1645
Aco020718	0.460983	0.106998	0.17011800000000002
Aco020719	0.0	0.0	0.0
Aco020720	0.0	0.0	0.5110600000000001
Aco020722	0.0	0.09989880000000001	0.301634
Aco020724	0.101635	0.108999	0.0
Aco020725	76.51	42.711000000000006	39.8417
Aco020727	5.89918	0.0	0.0
Aco020728	0.17916400000000002	0.21214699999999997	0.346409
Aco020729	0.44049499999999997	0.17993399999999998	0.049050800000000006
Aco020730	7.46978	6.76168	5.46394
Aco020732	0.0	0.0	0.0
Aco020733	23.769000000000002	70.7401	63.2184
Aco020734	6.80961	2.38496	2.96441
Aco020735	1.65858	24.5436	24.8651
Aco020736	18.9482	12.0279	12.1666
Aco020737	0.991282	5.539680000000001	4.91054
Aco020738	72.0239	167.15400000000002	161.014
Aco020739	0.0	8.10769	15.9242
Aco020740	49.0709	18.0619	15.3032
Aco020741	12.1639	10.5616	5.99046
Aco020742	0.37356	0.0	0.0
Aco020743	6.168069999999999	17.5585	18.0129
Aco020744	69.2414	8.58338	7.5586199999999995
Aco020747	1.39195	0.0	0.0
Aco020748	2.2365	0.0	0.105744
Aco020749	13.2246	38.1616	36.5134
Aco020750	0.96544	0.0	0.0
Aco020751	4.95918	21.9297	15.0069
Aco020752	11.6258	54.853	60.5639
Aco020753	27.7668	35.1589	33.3047
Aco020754	10.8666	10.3715	10.9851
Aco020756	10.3033	3.90475	3.3764300000000005
Aco020762	5.8547199999999995	11.8763	11.7687
Aco020763	0.0	0.0	0.0
Aco020764	0.0	0.0	0.0
Aco020765	0.0	0.755225	0.0986419
Aco020766	0.0	0.0	0.0
Aco020767	0.0	0.0	0.0
Aco020768	8.95598	8.68412	9.181189999999999
Aco020769	0.150978	1.8562599999999998	1.97259
Aco020770	21.9106	19.2851	14.2203
Aco020771	35.0132	32.5792	31.6333
Aco020772	21.1616	15.3568	14.5667
Aco020775	0.0	0.0	0.0
Aco020776	0.0	0.0	0.0
Aco020777	0.0	0.422725	0.0
Aco020779	56.2512	3.77895	0.0
Aco020782	25.6902	26.5096	26.9052
Aco020786	0.0	0.0	0.286315
Aco020788	0.15108	0.0	0.0
Aco020789	16.8662	12.8731	9.4546
Aco020790	0.0	0.0	0.0
Aco020791	0.0	0.0	0.0
Aco020792	0.0	0.0	0.0
Aco020793	0.42211499999999996	0.0	0.0
Aco020794	0.0	0.0	0.0
Aco020795	0.0	0.0	0.0
Aco020796	0.0	0.0	0.0
Aco020797	0.8225319999999999	2.4655099999999996	5.41234
Aco020798	0.0	0.0	0.0
Aco020799	0.0	0.0	0.0
Aco020800	0.0	0.0	0.0
Aco020803	0.0	0.0	0.0
Aco020805	0.0	0.0	0.301643
Aco020806	0.0	0.0	0.0
Aco020807	20.4805	26.8323	25.2017
Aco020808	0.853707	1.56807	2.5899900000000002
Aco020809	10.0037	3.02827	3.13069
Aco020810	0.0	0.0	0.0
Aco020811	3.2673200000000002	2.54969	2.9306
Aco020812	7.91409	5.10675	4.34738
Aco020813	0.0	0.0	0.0
Aco020814	0.0	0.0	0.0
Aco020817	0.0	0.0	0.0
Aco020819	0.0	0.533737	0.0
Aco020820	0.0	0.0	0.0
Aco020821	16.4055	10.6802	11.0177
Aco020822	0.0	7.9542600000000006	5.14275
Aco020823	0.0	0.0	0.0
Aco020824	0.0	0.0	0.0
Aco020825	74.7388	34.8931	34.3223
Aco020826	0.054347900000000005	0.108332	0.0
Aco020827	5.75207	7.48647	3.5242199999999997
Aco020828	0.0	0.0	0.0
Aco020829	0.0	0.0	0.0
Aco020830	0.0	0.0	0.0
Aco020834	3.5152900000000002	0.6624180000000001	1.56481
Aco020835	5.99297	0.0	0.0
Aco020837	12.737	2.6137099999999998	2.63915
Aco020838	0.0449505	0.0	0.0
Aco020840	20.2027	139.67600000000002	136.253
Aco020841	109.296	151.82299999999998	166.30900000000003
Aco020843	0.0	2.82862	2.07038
Aco020845	19.7053	21.825	25.6677
Aco020847	6.23602	24.9158	24.311
Aco020849	0.246531	0.926066	0.0
Aco020850	3.46582	5.05596	4.50587
Aco020854	0.0	0.0	0.0
Aco020856	0.0	0.0	0.0
Aco020858	0.0	1.72649	1.38147
Aco020859	0.0	0.467779	0.228915
Aco020860	0.0	1.45743	2.1854299999999998
Aco020863	23.7094	0.994526	0.676921
Aco020864	0.0	0.0	0.0
Aco020865	0.20438499999999998	0.0	0.45728599999999997
Aco020866	13.0625	30.843000000000004	29.323
Aco020872	149.40200000000002	198.442	201.41299999999998
Aco020873	68.5096	58.6625	53.5612
Aco020874	29.9286	0.0	0.051304499999999996
Aco020875	6.268669999999999	0.0	0.0
Aco020876	0.0	237.59599999999998	213.454
Aco020877	91.5841	59.4611	67.8772
Aco020878	23.3944	78.6984	72.5284
Aco020879	22.1775	15.9544	18.0406
Aco020880	0.0	0.0	0.0
Aco020881	2.13216	1.31513	2.35396
Aco020882	43.8055	19.065	16.6904
Aco020883	39.9919	25.9524	29.9931
Aco020885	0.35988000000000003	1.03395	1.9776099999999999
Aco020888	0.0	0.0	0.0
Aco020890	0.0	0.355056	0.0
Aco020891	33.2881	34.5772	30.8228
Aco020892	0.0	0.0	0.0
Aco020893	24.1787	28.3963	28.6564
Aco020894	0.0	2.34442	1.7442099999999998
Aco020895	27.5221	164.30200000000002	182.787
Aco020896	0.0626434	0.0	0.0
Aco020897	10.227	62.4091	61.1735
Aco020898	13.9101	0.240686	0.0
Aco020899	0.0	0.0	0.0
Aco020901	0.0	0.0	0.177795
Aco020902	17.5645	12.8034	10.8662
Aco020903	93.0822	45.6114	44.4121
Aco020904	3.8550400000000002	7.032369999999999	15.8676
Aco020905	11.3425	5.7140699999999995	5.5185900000000006
Aco020906	7.650760000000001	4.63474	4.68156
Aco020907	12.9403	11.6251	13.929
Aco020908	0.606549	0.799057	0.42998100000000006
Aco020909	0.14519200000000002	0.7947569999999999	0.6397470000000001
Aco020911	7.0697600000000005	0.0	0.719904
Aco020912	3.29207	4.11355	3.7605199999999996
Aco020913	1.27335	0.0	0.0
Aco020914	0.0	0.0	0.0
Aco020915	0.0	0.823765	0.339818
Aco020916	6.56157	1.09847	0.9403530000000001
Aco020917	8.7629	5.725140000000001	4.99279
Aco020918	0.0	0.0	0.684298
Aco020919	20.9	14.2371	11.8016
Aco020921	0.0	0.0	0.0
Aco020922	1.90788	1.06636	1.37394
Aco020923	0.0	0.0	0.0
Aco020924	0.18745499999999998	1.09696	1.1879899999999999
Aco020925	21.2069	63.3146	61.143
Aco020926	2.2917799999999997	0.33807600000000004	0.48946999999999996
Aco020927	45.2832	43.4858	41.6912
Aco020928	0.0	0.0	0.0
Aco020929	3.26646	15.9451	17.5809
Aco020930	1.9915599999999998	8.79336	8.17902
Aco020931	41.0728	40.8178	41.3527
Aco020932	3.9958	5.25467	5.41045
Aco020933	28.7668	33.3703	35.6449
Aco020934	13.4117	40.7207	40.0724
Aco020935	10.0525	2.6056	2.08989
Aco020936	0.0	0.0	0.429616
Aco020937	1.7733900000000002	0.919473	1.1784299999999999
Aco020938	2.1998900000000003	4.948580000000001	4.58935
Aco020941	0.535976	0.169164	0.22074899999999997
Aco020942	0.013774200000000002	10.1669	10.3908
Aco020944	26.9529	68.9767	67.1628
Aco020945	23.267	20.904	20.569000000000003
Aco020947	0.0	0.0	0.125244
Aco020948	13.5543	2.18305	1.51788
Aco020950	0.0	0.0	0.0
Aco020952	11.533	6.00599	5.50289
Aco020953	0.0	0.0	0.0
Aco020954	0.0	0.0	0.0
Aco020957	0.0	0.0	0.0
Aco020958	0.0	0.0	0.0
Aco020959	48.302	21.6886	19.3157
Aco020961	0.476616	1.22138	1.35018
Aco020962	1138.14	1440.25	1306.41
Aco020967	8.03477	19.7599	20.2346
Aco020968	0.0	0.654764	0.8407709999999999
Aco020969	0.561331	0.0	1.31628
Aco020970	1.33595	0.0	0.46738
Aco020971	51.5484	56.3	55.7418
Aco020972	0.0148046	0.0	0.0896944
Aco020973	86.5774	3.13836	3.4826699999999997
Aco020974	0.0	0.0	0.0
Aco020976	0.243459	0.315496	0.16939
Aco020977	10.6211	47.051	49.028
Aco020978	0.0	0.0	0.0
Aco020979	14.9703	31.3908	32.8263
Aco020980	0.935475	0.5172720000000001	0.483306
Aco020981	0.0	0.14618599999999998	0.21768800000000002
Aco020982	0.0	0.20103800000000002	0.0
Aco020983	3.6913099999999996	8.739230000000001	11.8793
Aco020984	0.642357	0.517297	0.605121
Aco020985	0.24425	0.569975	0.32497600000000004
Aco020986	0.0	0.0	0.468642
Aco020987	0.41408500000000004	0.0	0.8682280000000001
Aco020988	0.0	0.0	0.294863
Aco020989	27.5363	8.94179	11.1539
Aco020991	4.74988	6.95545	7.63161
Aco020993	0.0	0.0	0.0
Aco020995	0.07185060000000001	0.23669899999999996	0.08763910000000001
Aco020996	0.0	0.0	0.0
Aco020997	0.0	0.0	0.0
